Circuit delay: 2230.00216ps
NAND-U13653: 1524.55305 ps
NAND-U13654: 1524.55305 ps
NAND-U13655: 1524.55305 ps
NAND-U13656: 1524.55305 ps
NAND-U13657: 1524.55305 ps
NAND-U13658: 1524.55305 ps
NAND-U13659: 1524.55305 ps
NAND-U13660: 1510.73310 ps
NAND-U13661: 1510.73310 ps
NAND-U13662: 1510.73310 ps
NAND-U13663: 1510.73310 ps
NAND-U13664: 1510.73310 ps
NAND-U13665: 1510.73310 ps
NAND-U13666: 1510.73310 ps
NAND-U13667: 1510.73310 ps
NAND-U13668: 1524.55305 ps
NAND-U13669: 1499.30838 ps
NAND-U13670: 1499.30838 ps
NAND-U13671: 1499.30838 ps
NAND-U13672: 1499.30838 ps
NAND-U13673: 1485.48843 ps
NAND-U13674: 1485.48843 ps
NAND-U13675: 1485.48843 ps
NAND-U13676: 1499.30838 ps
NAND-U13677: 1499.30838 ps
NAND-U13678: 1499.30838 ps
NAND-U13679: 1485.48843 ps
NAND-U13680: 1485.48843 ps
NAND-U13681: 1485.48843 ps
NAND-U13682: 1485.48843 ps
NAND-U13683: 1485.48843 ps
NAND-U13684: 1499.30838 ps
NAND-U13685: 1518.91306 ps
NAND-U13686: 1518.91306 ps
NAND-U13687: 1518.91306 ps
NAND-U13688: 1518.91306 ps
NAND-U13689: 1505.09311 ps
NAND-U13690: 1505.09311 ps
NAND-U13691: 1518.91306 ps
NAND-U13692: 1505.09311 ps
NAND-U13693: 1505.09311 ps
NAND-U13694: 1505.09311 ps
NAND-U13695: 1505.09311 ps
NAND-U13696: 1505.09311 ps
NAND-U13697: 1505.09311 ps
NAND-U13698: 1518.91306 ps
NAND-U13699: 1518.91306 ps
NAND-U13700: 1518.91306 ps
NAND-U13701: 1505.09311 ps
NAND-U13702: 825.33571 ps
NAND-U13703: 1271.40122 ps
NAND-U13704: 1686.76157 ps
NAND-U13705: 1344.98183 ps
NOT-U13706: 825.33571 ps
NAND-U13707: 1433.81626 ps
NAND-U13708: 1433.81626 ps
NAND-U13709: 1433.81626 ps
NAND-U13710: 1433.81626 ps
NAND-U13711: 1433.81626 ps
NAND-U13712: 1419.99631 ps
NAND-U13713: 1419.99631 ps
NAND-U13714: 1419.99631 ps
NAND-U13715: 1419.99631 ps
NAND-U13716: 1419.99631 ps
NAND-U13717: 1419.99631 ps
NAND-U13718: 1419.99631 ps
NAND-U13719: 1419.99631 ps
NAND-U13720: 1433.81626 ps
NAND-U13721: 1433.81626 ps
NAND-U13722: 1433.81626 ps
NAND-U13723: 1419.99631 ps
NAND-U13724: 740.23891 ps
NAND-U13725: 1186.14400 ps
NAND-U13726: 1601.51345 ps
NAND-U13727: 1496.94956 ps
NAND-U13728: 1496.94956 ps
NAND-U13729: 1496.94956 ps
NAND-U13730: 1496.94956 ps
NAND-U13731: 1496.94956 ps
NAND-U13732: 1483.12961 ps
NAND-U13733: 1483.12961 ps
NAND-U13734: 1483.12961 ps
NAND-U13735: 1483.12961 ps
NAND-U13736: 1483.12961 ps
NAND-U13737: 1483.12961 ps
NAND-U13738: 1483.12961 ps
NAND-U13739: 1483.12961 ps
NAND-U13740: 1496.94956 ps
NAND-U13741: 1496.94956 ps
NAND-U13742: 1496.94956 ps
NAND-U13743: 1483.12961 ps
NOT-U13744: 803.37221 ps
NAND-U13745: 1510.76049 ps
NAND-U13746: 1510.76049 ps
NAND-U13747: 1510.76049 ps
NAND-U13748: 1510.76049 ps
NAND-U13749: 1510.76049 ps
NAND-U13750: 1496.94054 ps
NAND-U13751: 1496.94054 ps
NAND-U13752: 1496.94054 ps
NAND-U13753: 1496.94054 ps
NAND-U13754: 1496.94054 ps
NAND-U13755: 1496.94054 ps
NAND-U13756: 1496.94054 ps
NAND-U13757: 1496.94054 ps
NAND-U13758: 1510.76049 ps
NAND-U13759: 1510.76049 ps
NAND-U13760: 1510.76049 ps
NAND-U13761: 1496.94054 ps
NAND-U13762: 818.41683 ps
NAND-U13763: 1267.44385 ps
NAND-U13764: 1682.63329 ps
NAND-U13765: 1355.95644 ps
NAND-U13766: 1514.12552 ps
NAND-U13767: 1514.12552 ps
NAND-U13768: 1500.30557 ps
NAND-U13769: 1500.30557 ps
NAND-U13770: 1500.30557 ps
NAND-U13771: 1500.30557 ps
NAND-U13772: 1500.30557 ps
NAND-U13773: 1500.30557 ps
NAND-U13774: 1500.30557 ps
NAND-U13775: 1500.30557 ps
NAND-U13776: 1514.12552 ps
NAND-U13777: 1514.12552 ps
NAND-U13778: 1514.12552 ps
NAND-U13779: 1514.12552 ps
NAND-U13780: 1514.12552 ps
NAND-U13781: 1514.12552 ps
NAND-U13782: 1500.30557 ps
NOT-U13783: 820.54818 ps
NOT-U13784: 1206.87303 ps
NAND-U13785: 1232.20424 ps
NAND-U13786: 1647.42680 ps
NAND-U13787: 1437.62307 ps
NOT-U13788: 1235.38258 ps
NAND-U13789: 1253.49402 ps
NAND-U13790: 1668.71659 ps
NAND-U13791: 1568.98853 ps
NOT-U13792: 1240.66723 ps
NAND-U13793: 1212.01905 ps
NAND-U13794: 1627.29919 ps
NAND-U13795: 1527.18128 ps
NAND-U13796: 1536.95113 ps
NAND-U13797: 1221.78889 ps
NAND-U13798: 1637.06904 ps
NAND-U13799: 1079.57087 ps
NAND-U13800: 1034.74060 ps
NAND-U13801: 1645.17477 ps
NAND-U13802: 1683.73898 ps
NAND-U13803: 1645.17477 ps
NAND-U13804: 1645.17477 ps
NAND-U13805: 1683.73898 ps
NAND-U13806: 1666.77073 ps
NAND-U13807: 1683.51349 ps
NAND-U13808: 1645.17477 ps
NAND-U13809: 1649.76733 ps
NAND-U13810: 1612.13888 ps
NAND-U13811: 1612.13888 ps
NAND-U13812: 1612.13888 ps
NAND-U13813: 1649.76733 ps
NAND-U13814: 1649.76733 ps
NAND-U13815: 1649.76733 ps
NAND-U13816: 1612.13888 ps
NAND-U13817: 1537.30382 ps
NAND-U13818: 1952.60024 ps
NAND-U13819: 2213.64187 ps
NOT-U13820: 1343.41691 ps
NOT-U13821: 2185.00793 ps
NAND-U13822: 2415.83588 ps
NAND-U13823: 1347.19545 ps
NAND-U13824: 1347.19545 ps
NAND-U13825: 1361.10884 ps
NOT-U13826: 1921.56521 ps
NAND-U13827: 2399.88324 ps
NAND-U13828: 2176.91998 ps
NOT-U13829: 1337.69880 ps
NAND-U13830: 2174.68388 ps
NAND-U13831: 1687.62454 ps
OR-U13832: 2369.76335 ps
NAND-U13833: 1687.62454 ps
NAND-U13834: 2361.62547 ps
NAND-U13835: 1367.34138 ps
NOT-U13836: 1367.34138 ps
NAND-U13837: 2185.52812 ps
NOT-U13838: 2149.34945 ps
OR-U13839: 2392.39703 ps
NAND-U13840: 1904.45112 ps
NOT-U13841: 1269.36136 ps
NOT-U13842: 1473.47638 ps
NOT-U13843: 1473.47638 ps
NOT-U13844: 1473.47638 ps
NOT-U13845: 1473.47638 ps
NOT-U13846: 1473.47638 ps
NOT-U13847: 1473.47638 ps
NOT-U13848: 1473.47638 ps
NOT-U13849: 1473.47638 ps
NOT-U13850: 1480.42814 ps
NAND-U13851: 895.42447 ps
NAND-U13852: 985.81381 ps
NAND-U13853: 990.24747 ps
NAND-U13854: 990.24747 ps
NAND-U13855: 981.32935 ps
NAND-U13856: 981.32935 ps
NAND-U13857: 997.80770 ps
NAND-U13858: 997.80770 ps
NAND-U13859: 933.33008 ps
NAND-U13860: 981.03436 ps
NAND-U13861: 964.85101 ps
NAND-U13862: 964.85101 ps
NAND-U13863: 973.44020 ps
NAND-U13864: 1012.88298 ps
NAND-U13865: 1012.88298 ps
NAND-U13866: 982.14186 ps
NAND-U13867: 982.14186 ps
NAND-U13868: 1068.87219 ps
NAND-U13869: 480.56629 ps
NAND-U13870: 998.87010 ps
NAND-U13871: 891.34875 ps
NAND-U13872: 982.14186 ps
NAND-U13873: 982.14186 ps
NAND-U13874: 1068.87219 ps
NAND-U13875: 592.11565 ps
NAND-U13876: 998.87010 ps
NAND-U13877: 891.34875 ps
NAND-U13878: 973.44020 ps
NAND-U13879: 973.44020 ps
NAND-U13880: 1023.95856 ps
NAND-U13881: 1044.73124 ps
NAND-U13882: 577.09910 ps
NAND-U13883: 1075.40687 ps
NAND-U13884: 1004.30516 ps
NAND-U13885: 899.53933 ps
NAND-U13886: 632.07371 ps
NAND-U13887: 1068.87219 ps
NAND-U13888: 998.87010 ps
NAND-U13889: 891.34875 ps
NAND-U13890: 1031.82233 ps
NAND-U13891: 1031.82233 ps
NAND-U13892: 999.16040 ps
NAND-U13893: 1031.82233 ps
NAND-U13894: 692.92110 ps
NAND-U13895: 1091.09073 ps
NAND-U13896: 1019.98902 ps
NAND-U13897: 915.22319 ps
NAND-U13898: 998.87010 ps
NAND-U13899: 742.43220 ps
NAND-U13900: 891.34875 ps
NAND-U13901: 1068.87219 ps
NAND-U13902: 769.20370 ps
NAND-U13903: 962.85505 ps
NAND-U13904: 1092.26765 ps
NAND-U13905: 1202.69139 ps
NAND-U13906: 1202.69139 ps
NAND-U13907: 966.69328 ps
NAND-U13908: 936.63690 ps
NAND-U13909: 1148.42184 ps
NAND-U13910: 494.28095 ps
NAND-U13911: 790.38716 ps
NAND-U13912: 605.81865 ps
NAND-U13913: 790.38716 ps
NAND-U13914: 604.50423 ps
NAND-U13915: 790.38716 ps
NAND-U13916: 645.77628 ps
NAND-U13917: 790.38716 ps
NAND-U13918: 706.62427 ps
NAND-U13919: 790.38716 ps
NAND-U13920: 756.13476 ps
NAND-U13921: 790.38716 ps
NAND-U13922: 790.38716 ps
NAND-U13923: 782.90671 ps
NAND-U13924: 790.38716 ps
NAND-U13925: 784.24966 ps
NAND-U13926: 1131.07686 ps
NAND-U13927: 980.01893 ps
NAND-U13928: 975.13520 ps
NAND-U13929: 1129.46636 ps
NAND-U13930: 978.40844 ps
NAND-U13931: 973.52470 ps
NAND-U13932: 1037.78050 ps
NAND-U13933: 1191.87919 ps
NAND-U13934: 494.28095 ps
NAND-U13935: 1191.87919 ps
NAND-U13936: 605.81865 ps
NAND-U13937: 1037.78050 ps
NAND-U13938: 1191.87919 ps
NAND-U13939: 604.50423 ps
NAND-U13940: 1037.78050 ps
NAND-U13941: 1191.87919 ps
NAND-U13942: 645.77628 ps
NAND-U13943: 1037.78050 ps
NAND-U13944: 1191.87919 ps
NAND-U13945: 706.62427 ps
NAND-U13946: 1037.78050 ps
NAND-U13947: 1191.87919 ps
NAND-U13948: 756.13476 ps
NAND-U13949: 1037.78050 ps
NAND-U13950: 1191.87919 ps
NAND-U13951: 782.90671 ps
NAND-U13952: 1037.78050 ps
NAND-U13953: 1191.87919 ps
NAND-U13954: 950.34847 ps
NAND-U13955: 1037.78050 ps
NAND-U13956: 1287.94691 ps
NAND-U13957: 1999.71513 ps
NOT-U13958: 1212.71031 ps
NAND-U13959: 1212.71031 ps
NAND-U13960: 1169.77461 ps
NAND-U13961: 1196.63283 ps
NAND-U13962: 1212.71031 ps
NAND-U13963: 1169.77461 ps
NAND-U13964: 1196.63283 ps
NAND-U13965: 1212.71031 ps
NAND-U13966: 1169.77461 ps
NAND-U13967: 1196.63283 ps
NAND-U13968: 1212.71031 ps
NAND-U13969: 1169.77461 ps
NAND-U13970: 1196.63283 ps
NAND-U13971: 1212.71031 ps
NAND-U13972: 1169.77461 ps
NAND-U13973: 1196.63283 ps
NAND-U13974: 1212.71031 ps
NAND-U13975: 1169.77461 ps
NAND-U13976: 1196.63283 ps
NAND-U13977: 1212.71031 ps
NAND-U13978: 1169.77461 ps
NAND-U13979: 1196.63283 ps
NAND-U13980: 1212.71031 ps
NAND-U13981: 1169.77461 ps
NAND-U13982: 1196.63283 ps
NAND-U13983: 1212.71031 ps
NAND-U13984: 1169.77461 ps
NAND-U13985: 1196.63283 ps
NAND-U13986: 1212.71031 ps
NAND-U13987: 1169.77461 ps
NAND-U13988: 1196.63283 ps
NAND-U13989: 1212.71031 ps
NAND-U13990: 1169.77461 ps
NAND-U13991: 1196.63283 ps
NAND-U13992: 1212.71031 ps
NAND-U13993: 1169.77461 ps
NAND-U13994: 1196.63283 ps
NAND-U13995: 1212.71031 ps
NAND-U13996: 1169.77461 ps
NAND-U13997: 1196.63283 ps
NAND-U13998: 1212.71031 ps
NAND-U13999: 1169.77461 ps
NAND-U14000: 1196.63283 ps
NAND-U14001: 1212.71031 ps
NAND-U14002: 1169.77461 ps
NAND-U14003: 1196.63283 ps
NAND-U14004: 1212.71031 ps
NAND-U14005: 1267.59117 ps
NAND-U14006: 1196.63283 ps
NAND-U14007: 1212.71031 ps
NAND-U14008: 1267.59117 ps
NAND-U14009: 1196.63283 ps
NAND-U14010: 1212.71031 ps
NAND-U14011: 1267.59117 ps
NAND-U14012: 1196.63283 ps
NAND-U14013: 1212.71031 ps
NAND-U14014: 1267.59117 ps
NAND-U14015: 1196.63283 ps
NAND-U14016: 1212.71031 ps
NAND-U14017: 1267.59117 ps
NAND-U14018: 1196.63283 ps
NAND-U14019: 1212.71031 ps
NAND-U14020: 1267.59117 ps
NAND-U14021: 1196.63283 ps
NAND-U14022: 1212.71031 ps
NAND-U14023: 1267.59117 ps
NAND-U14024: 1196.63283 ps
NAND-U14025: 1212.71031 ps
NAND-U14026: 1267.59117 ps
NAND-U14027: 1196.63283 ps
NAND-U14028: 1212.71031 ps
NAND-U14029: 1267.59117 ps
NAND-U14030: 1196.63283 ps
NAND-U14031: 1212.71031 ps
NAND-U14032: 1267.59117 ps
NAND-U14033: 1196.63283 ps
NAND-U14034: 1212.71031 ps
NAND-U14035: 1267.59117 ps
NAND-U14036: 1196.63283 ps
NAND-U14037: 1212.71031 ps
NAND-U14038: 1267.59117 ps
NAND-U14039: 1196.63283 ps
NAND-U14040: 1212.71031 ps
NAND-U14041: 1267.59117 ps
NAND-U14042: 1196.63283 ps
NAND-U14043: 1212.71031 ps
NAND-U14044: 1267.59117 ps
NAND-U14045: 1196.63283 ps
NAND-U14046: 1212.71031 ps
NAND-U14047: 1267.59117 ps
NAND-U14048: 1196.63283 ps
NAND-U14049: 1212.71031 ps
NAND-U14050: 1267.59117 ps
NAND-U14051: 1196.63283 ps
NAND-U14052: 795.55773 ps
NAND-U14053: 795.55773 ps
NAND-U14054: 795.55773 ps
NAND-U14055: 795.55773 ps
NAND-U14056: 795.55773 ps
NAND-U14057: 795.55773 ps
NAND-U14058: 795.55773 ps
NAND-U14059: 795.55773 ps
NAND-U14060: 795.55773 ps
NAND-U14061: 795.55773 ps
NAND-U14062: 795.55773 ps
NAND-U14063: 795.55773 ps
NAND-U14064: 795.55773 ps
NAND-U14065: 795.55773 ps
NAND-U14066: 795.55773 ps
NAND-U14067: 795.55773 ps
NAND-U14068: 795.55773 ps
NAND-U14069: 795.55773 ps
NAND-U14070: 795.55773 ps
NAND-U14071: 795.55773 ps
NAND-U14072: 795.55773 ps
NAND-U14073: 795.55773 ps
NAND-U14074: 795.55773 ps
NAND-U14075: 795.55773 ps
NAND-U14076: 795.55773 ps
NAND-U14077: 795.55773 ps
NAND-U14078: 795.55773 ps
NAND-U14079: 795.55773 ps
NAND-U14080: 795.55773 ps
NAND-U14081: 795.55773 ps
NAND-U14082: 795.55773 ps
NAND-U14083: 795.55773 ps
NAND-U14084: 795.55773 ps
NAND-U14085: 795.55773 ps
NAND-U14086: 795.55773 ps
NAND-U14087: 795.55773 ps
NAND-U14088: 795.55773 ps
NAND-U14089: 795.55773 ps
NAND-U14090: 795.55773 ps
NAND-U14091: 795.55773 ps
NAND-U14092: 795.55773 ps
NAND-U14093: 795.55773 ps
NAND-U14094: 795.55773 ps
NAND-U14095: 795.55773 ps
NAND-U14096: 795.55773 ps
NAND-U14097: 795.55773 ps
NAND-U14098: 795.55773 ps
NAND-U14099: 795.55773 ps
NAND-U14100: 795.55773 ps
NAND-U14101: 795.55773 ps
NAND-U14102: 795.55773 ps
NAND-U14103: 795.55773 ps
NAND-U14104: 795.55773 ps
NAND-U14105: 795.55773 ps
NAND-U14106: 795.55773 ps
NAND-U14107: 795.55773 ps
NAND-U14108: 795.55773 ps
NAND-U14109: 795.55773 ps
NAND-U14110: 795.55773 ps
NAND-U14111: 795.55773 ps
NAND-U14112: 795.55773 ps
NAND-U14113: 795.55773 ps
NAND-U14114: 466.85164 ps
NAND-U14115: 1081.55322 ps
NAND-U14116: 1060.97012 ps
NAND-U14117: 1045.06972 ps
NAND-U14118: 1081.55322 ps
NAND-U14119: 577.09910 ps
NAND-U14120: 1060.97012 ps
NAND-U14121: 1045.06972 ps
NAND-U14122: 582.03330 ps
NAND-U14123: 624.26105 ps
NAND-U14124: 1081.55322 ps
NAND-U14125: 618.37114 ps
NAND-U14126: 1060.97012 ps
NAND-U14127: 1045.06972 ps
NAND-U14128: 1081.55322 ps
NAND-U14129: 1060.97012 ps
NAND-U14130: 679.21794 ps
NAND-U14131: 1045.06972 ps
NAND-U14132: 683.46772 ps
NAND-U14133: 698.51404 ps
NAND-U14134: 1060.97012 ps
NAND-U14135: 1081.55322 ps
NAND-U14136: 728.72964 ps
NAND-U14137: 1045.06972 ps
NAND-U14138: 760.00890 ps
NAND-U14139: 1045.06972 ps
NAND-U14140: 755.50069 ps
NAND-U14141: 1236.50852 ps
NAND-U14142: 1236.50852 ps
NAND-U14143: 936.63690 ps
NAND-U14144: 1060.75271 ps
NOT-U14145: 1536.64453 ps
NOT-U14146: 1536.64453 ps
NOT-U14147: 1536.64453 ps
NOT-U14148: 1536.64453 ps
NOT-U14149: 1536.64453 ps
NOT-U14150: 1536.64453 ps
NOT-U14151: 1536.64453 ps
NOT-U14152: 1536.64453 ps
NOT-U14153: 1536.64453 ps
NOT-U14154: 1536.64453 ps
NOT-U14155: 1536.64453 ps
NOT-U14156: 1543.30028 ps
NAND-U14157: 1578.17887 ps
NOT-U14158: 1563.48773 ps
NOT-U14159: 1563.48773 ps
NOT-U14160: 1563.48773 ps
NOT-U14161: 1563.48773 ps
NOT-U14162: 1563.48773 ps
NOT-U14163: 1563.48773 ps
NOT-U14164: 1563.48773 ps
NOT-U14165: 1563.48773 ps
NOT-U14166: 1563.48773 ps
NOT-U14167: 1563.48773 ps
NOT-U14168: 1563.48773 ps
NOT-U14169: 938.52873 ps
NAND-U14170: 904.06554 ps
NAND-U14171: 868.41466 ps
NAND-U14172: 860.64312 ps
NAND-U14173: 898.07329 ps
NAND-U14174: 890.24011 ps
NAND-U14175: 877.09166 ps
NAND-U14176: 869.32012 ps
NAND-U14177: 996.61158 ps
NAND-U14178: 907.87226 ps
NAND-U14179: 899.54650 ps
NAND-U14180: 878.27867 ps
NAND-U14181: 869.67621 ps
NAND-U14182: 961.18992 ps
NAND-U14183: 894.74180 ps
NAND-U14184: 886.90862 ps
NAND-U14185: 886.90862 ps
NAND-U14186: 886.90862 ps
NAND-U14187: 876.82980 ps
NAND-U14188: 868.61197 ps
NAND-U14189: 893.94232 ps
NAND-U14190: 886.03717 ps
NAND-U14191: 886.03717 ps
NAND-U14192: 876.82980 ps
NAND-U14193: 868.61197 ps
NAND-U14194: 893.94232 ps
NAND-U14195: 886.03717 ps
NAND-U14196: 886.03717 ps
NAND-U14197: 878.27867 ps
NAND-U14198: 869.67621 ps
NAND-U14199: 961.18992 ps
NAND-U14200: 894.74180 ps
NAND-U14201: 886.90862 ps
NAND-U14202: 886.90862 ps
NAND-U14203: 886.90862 ps
NAND-U14204: 876.82980 ps
NAND-U14205: 868.61197 ps
NAND-U14206: 893.94232 ps
NAND-U14207: 886.03717 ps
NAND-U14208: 886.03717 ps
NAND-U14209: 886.03717 ps
NAND-U14210: 878.27867 ps
NAND-U14211: 869.67621 ps
NAND-U14212: 961.18992 ps
NAND-U14213: 894.74180 ps
NAND-U14214: 886.90862 ps
NAND-U14215: 886.90862 ps
NAND-U14216: 886.90862 ps
NAND-U14217: 878.27867 ps
NAND-U14218: 869.67621 ps
NAND-U14219: 961.18992 ps
NAND-U14220: 894.74180 ps
NAND-U14221: 886.90862 ps
NAND-U14222: 886.90862 ps
NAND-U14223: 886.90862 ps
NAND-U14224: 907.32676 ps
NAND-U14225: 899.10893 ps
NAND-U14226: 923.96709 ps
NAND-U14227: 916.06195 ps
NAND-U14228: 916.06195 ps
NAND-U14229: 916.21365 ps
NAND-U14230: 1050.34341 ps
NAND-U14231: 960.44141 ps
NAND-U14232: 876.82980 ps
NAND-U14233: 868.61197 ps
NAND-U14234: 893.94232 ps
NAND-U14235: 886.03717 ps
NAND-U14236: 886.03717 ps
NAND-U14237: 886.03717 ps
NAND-U14238: 1017.04421 ps
NAND-U14239: 933.63049 ps
NAND-U14240: 622.26526 ps
NAND-U14241: 916.46681 ps
NAND-U14242: 908.56166 ps
NAND-U14243: 908.56166 ps
NAND-U14244: 916.21365 ps
NAND-U14245: 624.26105 ps
NAND-U14246: 1050.34341 ps
NAND-U14247: 960.44141 ps
NAND-U14248: 864.87580 ps
NAND-U14249: 1016.59128 ps
NAND-U14250: 933.17757 ps
NAND-U14251: 723.72037 ps
NAND-U14252: 2278.68854 ps
NAND-U14253: 906.24726 ps
NAND-U14254: 832.49062 ps
NAND-U14255: 832.49062 ps
NAND-U14256: 911.55570 ps
NAND-U14257: 911.55570 ps
NAND-U14258: 994.40077 ps
NAND-U14259: 711.92160 ps
NAND-U14260: 1065.79337 ps
NAND-U14261: 944.72327 ps
NAND-U14262: 1011.91610 ps
NAND-U14263: 1011.91610 ps
NAND-U14264: 1011.91610 ps
NAND-U14265: 1011.91610 ps
NAND-U14266: 760.00890 ps
NAND-U14267: 1050.34341 ps
NAND-U14268: 960.44141 ps
NAND-U14269: 1072.13885 ps
NAND-U14270: 978.54646 ps
NAND-U14271: 1065.79337 ps
NAND-U14272: 2066.33136 ps
NAND-U14273: 2066.32667 ps
NAND-U14274: 900.36678 ps
NAND-U14275: 2174.51892 ps
NAND-U14276: 812.98476 ps
NOT-U14277: 812.98476 ps
NAND-U14278: 2294.63996 ps
NOT-U14279: 1988.63353 ps
NOT-U14280: 1885.65249 ps
NAND-U14281: 2004.18266 ps
NAND-U14282: 709.20045 ps
NAND-U14283: 2204.51759 ps
NOT-U14284: 1210.50637 ps
NAND-U14285: 2346.29558 ps
NAND-U14286: 1127.56228 ps
NAND-U14287: 1048.94952 ps
NAND-U14288: 2294.69318 ps
NAND-U14289: 1033.96280 ps
NAND-U14290: 1020.58877 ps
NAND-U14291: 858.18313 ps
NAND-U14292: 858.18313 ps
NAND-U14293: 2064.85558 ps
NAND-U14294: 2157.11655 ps
NAND-U14295: 858.18420 ps
NAND-U14296: 858.18420 ps
NAND-U14297: 2064.85558 ps
NAND-U14298: 2128.92778 ps
NAND-U14299: 858.18313 ps
NAND-U14300: 858.18313 ps
NAND-U14301: 2064.85558 ps
NAND-U14302: 2129.91869 ps
NAND-U14303: 2064.85558 ps
NAND-U14304: 2145.90357 ps
NAND-U14305: 2064.85558 ps
NAND-U14306: 2114.21227 ps
NAND-U14307: 2064.85557 ps
NAND-U14308: 2111.48754 ps
NAND-U14309: 2014.21587 ps
NAND-U14310: 2089.52381 ps
NAND-U14311: 2080.94479 ps
NAND-U14312: 1288.54357 ps
OR-U14313: 2379.07008 ps
NAND-U14314: 2378.48491 ps
NAND-U14315: 2336.68811 ps
NAND-U14316: 2313.20685 ps
NAND-U14317: 2313.20685 ps
NAND-U14318: 2185.00793 ps
NAND-U14319: 2268.38850 ps
NOT-U14320: 2276.96850 ps
NAND-U14321: 2307.95234 ps
NAND-U14322: 2276.96850 ps
NAND-U14323: 2276.96850 ps
NAND-U14324: 2276.96850 ps
NAND-U14325: 2307.95234 ps
OR-U14326: 2368.60044 ps
NOT-U14327: 1921.56521 ps
NAND-U14328: 2292.75031 ps
NAND-U14329: 2313.25988 ps
NAND-U14330: 2313.25988 ps
NAND-U14331: 2323.99438 ps
NAND-U14332: 2073.59087 ps
NOT-U14333: 1921.56521 ps
NAND-U14334: 2293.63237 ps
NAND-U14335: 1921.56521 ps
NAND-U14336: 1921.56521 ps
NAND-U14337: 2175.11183 ps
NAND-U14338: 1921.56521 ps
NAND-U14339: 1921.56521 ps
NAND-U14340: 2175.11183 ps
NAND-U14341: 1921.56521 ps
NAND-U14342: 1921.56521 ps
NAND-U14343: 2175.11183 ps
NAND-U14344: 1921.56521 ps
NAND-U14345: 1921.56521 ps
NAND-U14346: 2175.11183 ps
NAND-U14347: 1921.56521 ps
NAND-U14348: 1921.56521 ps
NAND-U14349: 2175.11183 ps
NAND-U14350: 1921.56521 ps
NAND-U14351: 1921.56521 ps
NAND-U14352: 2175.11183 ps
NAND-U14353: 1921.56521 ps
NAND-U14354: 1921.56521 ps
NAND-U14355: 2175.11183 ps
NAND-U14356: 1921.56521 ps
NAND-U14357: 1921.56521 ps
NAND-U14358: 2175.11183 ps
NAND-U14359: 1921.56521 ps
NAND-U14360: 1921.56521 ps
NAND-U14361: 2175.11183 ps
NAND-U14362: 1921.56521 ps
NAND-U14363: 1921.56521 ps
NAND-U14364: 2175.11183 ps
NAND-U14365: 1921.56521 ps
NAND-U14366: 1921.56521 ps
NAND-U14367: 2175.11183 ps
NAND-U14368: 1921.56521 ps
NAND-U14369: 1921.56521 ps
NAND-U14370: 2175.11183 ps
NAND-U14371: 1921.56521 ps
NAND-U14372: 1921.56521 ps
NAND-U14373: 2175.11183 ps
NAND-U14374: 1921.56521 ps
NAND-U14375: 1921.56521 ps
NAND-U14376: 2175.11183 ps
NAND-U14377: 1921.56521 ps
NAND-U14378: 1921.56521 ps
NAND-U14379: 2175.11183 ps
NAND-U14380: 1921.56521 ps
NAND-U14381: 1921.56521 ps
NAND-U14382: 2175.11183 ps
NAND-U14383: 1921.56521 ps
NAND-U14384: 1921.56521 ps
NAND-U14385: 2175.11183 ps
NAND-U14386: 1921.56521 ps
NAND-U14387: 1921.56521 ps
NAND-U14388: 2175.11183 ps
NAND-U14389: 1921.56521 ps
NAND-U14390: 1921.56521 ps
NAND-U14391: 2175.11183 ps
NAND-U14392: 1921.56521 ps
NAND-U14393: 1921.56521 ps
NAND-U14394: 2175.11183 ps
NAND-U14395: 1921.56521 ps
NAND-U14396: 1921.56521 ps
NAND-U14397: 2175.11183 ps
NAND-U14398: 1921.56521 ps
NAND-U14399: 1921.56521 ps
NAND-U14400: 2175.11183 ps
NAND-U14401: 1921.56521 ps
NAND-U14402: 1921.56521 ps
NAND-U14403: 2175.11183 ps
NAND-U14404: 1921.56521 ps
NAND-U14405: 1921.56521 ps
NAND-U14406: 2175.11183 ps
NAND-U14407: 1921.56521 ps
NAND-U14408: 1921.56521 ps
NAND-U14409: 2175.11183 ps
NAND-U14410: 1921.56521 ps
NAND-U14411: 1921.56521 ps
NAND-U14412: 2175.11183 ps
NAND-U14413: 1921.56521 ps
NAND-U14414: 1921.56521 ps
NAND-U14415: 2175.11183 ps
NAND-U14416: 1921.56521 ps
NAND-U14417: 1921.56521 ps
NAND-U14418: 2175.11183 ps
NAND-U14419: 1921.56521 ps
NAND-U14420: 1921.56521 ps
NAND-U14421: 2175.11183 ps
NAND-U14422: 1921.56521 ps
NAND-U14423: 1921.56521 ps
NAND-U14424: 2175.11183 ps
NAND-U14425: 1580.84242 ps
NAND-U14426: 1630.70919 ps
NAND-U14427: 1704.30904 ps
NAND-U14428: 1779.45294 ps
NAND-U14429: 1818.76302 ps
NAND-U14430: 1847.90684 ps
NAND-U14431: 1951.45040 ps
NAND-U14432: 1984.15823 ps
NAND-U14433: 2081.65733 ps
NAND-U14434: 2092.36878 ps
NAND-U14435: 2149.13565 ps
NAND-U14436: 2313.43820 ps
NAND-U14437: 736.50893 ps
NAND-U14438: 2314.49628 ps
NAND-U14439: 1248.06484 ps
NOT-U14440: 2106.47529 ps
NAND-U14441: 1263.13755 ps
NAND-U14442: 1240.21672 ps
